date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
09:42:20	2681/2681	---M--	200	added ('OK')	text/html	date:Wed,%2014%20Jan%202015%2002:42:21%20GMT	http://docs.opencv.org/java/index.html?org/opencv/photo/package-summary.html	C:/My%20Web%20Sites/OpenCV%20Java%20API/docs.opencv.org/java/index21ce.html	(from http://docs.opencv.org/java/org/opencv/photo/package-summary.html)
09:42:24	2681/2681	---M--	200	added ('OK')	text/html	date:Wed,%2014%20Jan%202015%2002:42:25%20GMT	http://docs.opencv.org/java/index.html?org/opencv/utils/package-summary.html	C:/My%20Web%20Sites/OpenCV%20Java%20API/docs.opencv.org/java/index1c96.html	(from http://docs.opencv.org/java/org/opencv/utils/package-summary.html)
09:42:25	2681/2681	---M--	200	added ('OK')	text/html	date:Wed,%2014%20Jan%202015%2002:42:25%20GMT	http://docs.opencv.org/java/index.html?org/opencv/video/package-summary.html	C:/My%20Web%20Sites/OpenCV%20Java%20API/docs.opencv.org/java/index28d7.html	(from http://docs.opencv.org/java/org/opencv/video/package-summary.html)
09:42:28	2681/2681	---M--	200	added ('OK')	text/html	date:Wed,%2014%20Jan%202015%2002:42:26%20GMT	http://docs.opencv.org/java/index.html?org/opencv/core/package-tree.html	C:/My%20Web%20Sites/OpenCV%20Java%20API/docs.opencv.org/java/index71f4.html	(from http://docs.opencv.org/java/org/opencv/core/package-tree.html)
09:42:29	5028/5028	---M--	200	added ('OK')	text/html	date:Wed,%2014%20Jan%202015%2002:42:30%20GMT	http://docs.opencv.org/java/org/opencv/video/package-tree.html	C:/My%20Web%20Sites/OpenCV%20Java%20API/docs.opencv.org/java/org/opencv/video/package-tree.html	(from http://docs.opencv.org/java/org/opencv/video/BackgroundSubtractor.html)
09:42:30	2681/2681	---M--	200	added ('OK')	text/html	date:Wed,%2014%20Jan%202015%2002:42:30%20GMT	http://docs.opencv.org/java/index.html?org/opencv/android/package-tree.html	C:/My%20Web%20Sites/OpenCV%20Java%20API/docs.opencv.org/java/index14c7.html	(from http://docs.opencv.org/java/org/opencv/android/package-tree.html)
09:42:33	2681/2681	---M--	200	added ('OK')	text/html	date:Wed,%2014%20Jan%202015%2002:42:31%20GMT	http://docs.opencv.org/java/index.html?org/opencv/calib3d/package-tree.html	C:/My%20Web%20Sites/OpenCV%20Java%20API/docs.opencv.org/java/index1ee1.html	(from http://docs.opencv.org/java/org/opencv/calib3d/package-tree.html)
09:42:34	2681/2681	---M--	200	added ('OK')	text/html	date:Wed,%2014%20Jan%202015%2002:42:35%20GMT	http://docs.opencv.org/java/index.html?constant-values.html	C:/My%20Web%20Sites/OpenCV%20Java%20API/docs.opencv.org/java/indexd866.html	(from http://docs.opencv.org/java/constant-values.html)
09:42:35	2681/2681	---M--	200	added ('OK')	text/html	date:Wed,%2014%20Jan%202015%2002:42:35%20GMT	http://docs.opencv.org/java/index.html?org/opencv/objdetect/package-tree.html	C:/My%20Web%20Sites/OpenCV%20Java%20API/docs.opencv.org/java/indexee9a.html	(from http://docs.opencv.org/java/org/opencv/objdetect/package-tree.html)
09:42:35	2681/2681	---M--	200	added ('OK')	text/html	date:Wed,%2014%20Jan%202015%2002:42:36%20GMT	http://docs.opencv.org/java/index.html?org/opencv/imgproc/package-tree.html	C:/My%20Web%20Sites/OpenCV%20Java%20API/docs.opencv.org/java/indexbcdc.html	(from http://docs.opencv.org/java/org/opencv/imgproc/package-tree.html)
09:42:36	2681/2681	---M--	200	added ('OK')	text/html	date:Wed,%2014%20Jan%202015%2002:42:37%20GMT	http://docs.opencv.org/java/index.html?org/opencv/utils/package-tree.html	C:/My%20Web%20Sites/OpenCV%20Java%20API/docs.opencv.org/java/indexa038.html	(from http://docs.opencv.org/java/org/opencv/utils/package-tree.html)
09:42:37	2681/2681	---M--	200	added ('OK')	text/html	date:Wed,%2014%20Jan%202015%2002:42:37%20GMT	http://docs.opencv.org/java/index.html?org/opencv/ml/package-tree.html	C:/My%20Web%20Sites/OpenCV%20Java%20API/docs.opencv.org/java/indexa853.html	(from http://docs.opencv.org/java/org/opencv/ml/package-tree.html)
09:42:43	2681/2681	---M--	200	added ('OK')	text/html	date:Wed,%2014%20Jan%202015%2002:42:41%20GMT	http://docs.opencv.org/java/index.html?serialized-form.html	C:/My%20Web%20Sites/OpenCV%20Java%20API/docs.opencv.org/java/index10d1.html	(from http://docs.opencv.org/java/serialized-form.html)
09:42:44	2681/2681	---M--	200	added ('OK')	text/html	date:Wed,%2014%20Jan%202015%2002:42:45%20GMT	http://docs.opencv.org/java/index.html?org/opencv/features2d/package-tree.html	C:/My%20Web%20Sites/OpenCV%20Java%20API/docs.opencv.org/java/index89bd.html	(from http://docs.opencv.org/java/org/opencv/features2d/package-tree.html)
09:42:50	2681/2681	---M--	200	added ('OK')	text/html	date:Wed,%2014%20Jan%202015%2002:42:45%20GMT	http://docs.opencv.org/java/index.html?org/opencv/highgui/package-tree.html	C:/My%20Web%20Sites/OpenCV%20Java%20API/docs.opencv.org/java/index3e01.html	(from http://docs.opencv.org/java/org/opencv/highgui/package-tree.html)
09:42:51	2681/2681	---M--	200	added ('OK')	text/html	date:Wed,%2014%20Jan%202015%2002:42:51%20GMT	http://docs.opencv.org/java/index.html?org/opencv/photo/package-tree.html	C:/My%20Web%20Sites/OpenCV%20Java%20API/docs.opencv.org/java/index9c72.html	(from http://docs.opencv.org/java/org/opencv/photo/package-tree.html)
09:42:51	2681/2681	---M--	200	added ('OK')	text/html	date:Wed,%2014%20Jan%202015%2002:42:52%20GMT	http://docs.opencv.org/java/index.html?org/opencv/video/package-tree.html	C:/My%20Web%20Sites/OpenCV%20Java%20API/docs.opencv.org/java/indexabf4.html	(from http://docs.opencv.org/java/org/opencv/video/package-tree.html)
09:42:52	57/57	---M--	200	added ('OK')	image/gif	etag:%22681ae90b-39-4f78d43e0e757%22	http://docs.opencv.org/java/resources/inherit.gif	C:/My%20Web%20Sites/OpenCV%20Java%20API/docs.opencv.org/java/resources/inherit.gif	(from http://docs.opencv.org/java/stylesheet.css)
